gene_id,cluster,product,subsystem,system,value
MED134_02265,C0,prolipoprotein diacylglyceryl transferase,Unspecified,Unspecified,0.08284279156303385
MED134_00360,C2,ApbE family protein,Unspecified,Unspecified,0.08271189359495737
MED134_02940,C2,transglutaminase-like superfamily protein,Unspecified,Unspecified,0.08217813072973436
MED134_13916,C2,tetrapyrrole (corrin/porphyrin) methylase family protein,Unspecified,Unspecified,0.08207137815668976
MED134_14311,C2,cytochrome oxidase assembly protein,"['00190 Oxidative phosphorylation [PATH:dok00190]', '00860 Porphyrin metabolism [PATH:dok00860]', '02020 Two-component system [PATH:dok02020]']","['09102 Energy metabolism', '09108 Metabolism of cofactors and vitamins', '09132 Signal transduction']",0.08206974945105978
MED134_00400,C0,peptidase family M48,Unspecified,Unspecified,0.08195464333555585
MED134_09956,C0,hypothetical protein,Unspecified,Unspecified,0.0819514898015577
MED134_13066,C0,beta-carotene hydroxylase,['00906 Carotenoid biosynthesis [PATH:dok00906]'],['09109 Metabolism of terpenoids and polyketides'],0.08184052014795189
MED134_07244,C1,"RNA polymerase sigma factor, sigma-70 family",Unspecified,Unspecified,0.08178768877409891
MED134_00980,C0,ABC transporter ATP-binding protein,Unspecified,Unspecified,0.08171864297721779
MED134_02085,C0,calcineurin-like phosphoesterase,"['00230 Purine metabolism [PATH:dok00230]', '00240 Pyrimidine metabolism [PATH:dok00240]', '00760 Nicotinate and nicotinamide metabolism [PATH:dok00760]']","['09104 Nucleotide metabolism', '09104 Nucleotide metabolism', '09108 Metabolism of cofactors and vitamins']",0.08154377855015019
MED134_12876,C0,MttA/Hcf106 family protein,"['03060 Protein export [PATH:dok03060]', '03070 Bacterial secretion system [PATH:dok03070]']","['09123 Folding, sorting and degradation', '09131 Membrane transport']",0.08128002878872384
MED134_06659,C0,putative heavy metal transport/detoxification protein,Unspecified,Unspecified,0.08125216020933605
MED134_05064,C0,hypothetical protein,Unspecified,Unspecified,0.08124393641359563
MED134_05374,C1,NlpC/P60 family protein,Unspecified,Unspecified,0.08061870844757793
MED134_00060,C0,dihydrofolate reductase,"['00790 Folate biosynthesis [PATH:dok00790]', '00670 One carbon pool by folate [PATH:dok00670]']","['09108 Metabolism of cofactors and vitamins', '09108 Metabolism of cofactors and vitamins']",0.08006163440477695
MED134_09971,C0,tetrapyrrole methylase family protein,Unspecified,Unspecified,0.08005584367680978
MED134_13871,C0,cell division ATP-binding protein FtsE,['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.07994461090898014
MED134_13086,C0,shikimate kinase,"['00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']",['09105 Amino acid metabolism'],0.07993632669579773
MED134_05209,C0,peptidase family M20/M25/M40,Unspecified,Unspecified,0.07993334047301973
MED134_12926,C1,kynurenine 3-monooxygenase,['00380 Tryptophan metabolism [PATH:dok00380]'],['09105 Amino acid metabolism'],0.07988343525200114
MED134_03639,C1,site-specific DNA-methyltransferase (adenine-specific),['03430 Mismatch repair [PATH:dok03430]'],['09124 Replication and repair'],0.0798305207978672
MED134_13436,C1,polyphosphate kinase 2,Unspecified,Unspecified,0.0798082236081442
MED134_00440,C2,sodium/solute symporter,Unspecified,Unspecified,0.07959089461343595
MED134_07691,C1,hypothetical protein,Unspecified,Unspecified,0.07936067731199098
MED134_01925,C1,WbqC-like protein family,Unspecified,Unspecified,0.07933039472930072
MED134_04229,C1,short chain dehydrogenase,Unspecified,Unspecified,0.07918520896056529
MED134_02470,C1,hypothetical protein,Unspecified,Unspecified,0.0791561394838673
MED134_09371,C0,GDP-fucose synthetase,"['00051 Fructose and mannose metabolism [PATH:dok00051]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.07912875309911804
MED134_02330,C0,Sec-independent protein translocase protein (TatC),"['03060 Protein export [PATH:dok03060]', '03070 Bacterial secretion system [PATH:dok03070]']","['09123 Folding, sorting and degradation', '09131 Membrane transport']",0.07906781451375099
MED134_08901,C0,gliding motility protein GldH,Unspecified,Unspecified,0.07886143743985663
MED134_13211,C0,tryptophan synthase alpha chain,"['00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism']",0.07881851556660184
MED134_02970,C1,glycosyltransferase family protein,Unspecified,Unspecified,0.07867097993529733
MED134_09921,C0,ArsC family protein,Unspecified,Unspecified,0.07865117264607828
MED134_01465,C1,UDP-N-acetylmuramate dehydrogenase,"['00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00550 Peptidoglycan biosynthesis [PATH:dok00550]']","['09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.07816595733008862
MED134_05489,C0,lipid A export permease/ATP-binding protein MsbA,Unspecified,Unspecified,0.07806780740231334
MED134_06554,C0,hypothetical protein,Unspecified,Unspecified,0.07794744417120175
MED134_01415,C2,biotin/lipoate A/B protein ligase family protein,['00780 Biotin metabolism [PATH:dok00780]'],['09108 Metabolism of cofactors and vitamins'],0.07792343790180051
MED134_01910,C0,rhomboid family protein,Unspecified,Unspecified,0.07786227030646715
MED134_16471,C0,hypothetical protein,Unspecified,Unspecified,0.07717871836737235
MED134_13236,C1,anthranilate phosphoribosyltransferase,"['00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:dok00400]']",['09105 Amino acid metabolism'],0.07716899249286949
MED134_11561,C1,"ABC transporter, ATP-binding and permease protein",Unspecified,Unspecified,0.07666969796063292
MED134_06959,C2,hypothetical protein,Unspecified,Unspecified,0.07654159487297939
MED134_10306,C0,hypothetical protein,Unspecified,Unspecified,0.07635012176216022
MED134_06804,C1,two-component system response regulator,Unspecified,Unspecified,0.07615625133805319
MED134_11571,C0,"efflux transporter, RND family, MFP subunit",Unspecified,Unspecified,0.07612734464145823
MED134_12036,C0,glycerol kinase,['00561 Glycerolipid metabolism [PATH:dok00561]'],['09103 Lipid metabolism'],0.07608272677026193
MED134_14471,C1,oligopeptidase B,Unspecified,Unspecified,0.07601145309040236
MED134_11451,C1,Holliday junction ATP-dependent DNA helicase RuvA,['03440 Homologous recombination [PATH:dok03440]'],['09124 Replication and repair'],0.07573717976559317
MED134_17467,C2,hypothetical protein,Unspecified,Unspecified,0.07523259584109675
MED134_02910,C0,cytidylate kinase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],0.0752086897095934
MED134_00885,C0,lipid-A-disaccharide synthase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],0.07518478357809001
MED134_08286,C1,amino acid kinase family protein,"['00260 Glycine, serine and threonine metabolism [PATH:dok00260]', '00270 Cysteine and methionine metabolism [PATH:dok00270]', '00300 Lysine biosynthesis [PATH:dok00300]', '00261 Monobactam biosynthesis [PATH:dok00261]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09110 Biosynthesis of other secondary metabolites']",0.07512817505223941
MED134_01485,C0,hypothetical protein,Unspecified,Unspecified,0.07508975987957282
MED134_03324,C0,diaminopimelate epimerase,"['00300 Lysine biosynthesis [PATH:dok00300]', '00470 D-Amino acid metabolism [PATH:dok00470]']","['09105 Amino acid metabolism', '09106 Metabolism of other amino acids']",0.07487400386854624
MED134_11591,C2,small-conductance mechanosensitive channel,Unspecified,Unspecified,0.07481220318965684
MED134_14361,C1,Sua5/YciO/YrdC/YwlC family protein,Unspecified,Unspecified,0.07472719983361997
MED134_11531,C2,hypothetical protein,Unspecified,Unspecified,0.07464139907278548
MED134_03944,C1,SAM dependent methyltransferase,Unspecified,Unspecified,0.07462294604910821
MED134_11721,C1,enoyl-CoA hydratase/isomerase family protein,"['00280 Valine, leucine and isoleucine degradation [PATH:dok00280]']",['09105 Amino acid metabolism'],0.07454876881338723
MED134_03409,C2,hypothetical protein,Unspecified,Unspecified,0.07454112438622243
MED134_05009,C0,magnesium-chelatase subunit ChlI,['00860 Porphyrin metabolism [PATH:dok00860]'],['09108 Metabolism of cofactors and vitamins'],0.07447203378540762
MED134_01965,C0,glucose/sorbosone dehydrogenase,Unspecified,Unspecified,0.07438359016098124
MED134_04609,C1,glycosyl transferase group 1,Unspecified,Unspecified,0.07429979083904276
MED134_13711,C1,ribosomal protein L11 methyltransferase,Unspecified,Unspecified,0.07424723160889878
MED134_03229,C2,"putative addiction module antidote protein, CC2985 family",Unspecified,Unspecified,0.07420592326359512
MED134_13976,C1,hypothetical protein,Unspecified,Unspecified,0.07399079462809521
MED134_02660,C0,two-component system response regulator,Unspecified,Unspecified,0.07390005768635884
MED134_12111,C1,"ABC transporter, permease protein",['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.07385880708156535
MED134_15652,C0,lipoprotein-releasing system transmembrane protein,['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.07373672238692842
MED134_08576,C2,deacetylase,Unspecified,Unspecified,0.07362442547783118
MED134_01900,C0,hypothetical protein,Unspecified,Unspecified,0.07359939862907854
MED134_11361,C0,hypothetical protein,Unspecified,Unspecified,0.07348847128390378
MED134_01325,C1,asparaginase,"['00250 Alanine, aspartate and glutamate metabolism [PATH:dok00250]', '00460 Cyanoamino acid metabolism [PATH:dok00460]']","['09105 Amino acid metabolism', '09106 Metabolism of other amino acids']",0.07325473346815123
MED134_03199,C0,tRNA (guanine-N(1)-)-methyltransferase,Unspecified,Unspecified,0.07293335790407184
MED134_05559,C2,hypothetical protein,Unspecified,Unspecified,0.07279832063359502
MED134_05384,C1,HD family protein,Unspecified,Unspecified,0.0725837967506264
MED134_09031,C1,"excinuclease ABC, C subunit",['03420 Nucleotide excision repair [PATH:dok03420]'],['09124 Replication and repair'],0.07257785517215988
MED134_02325,C0,carboxymuconolactone decarboxylase family protein,Unspecified,Unspecified,0.07250866006984742
MED134_03364,C0,hypothetical protein,Unspecified,Unspecified,0.07247348925744115
MED134_11616,C1,hypothetical protein,Unspecified,Unspecified,0.07237230151776496
MED134_03979,C0,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,['04122 Sulfur relay system [PATH:dok04122]'],"['09123 Folding, sorting and degradation']",0.07236457012337517
MED134_09036,C1,patatin-like phospholipase,Unspecified,Unspecified,0.07232134852190343
MED134_08946,C0,calcineurin-like phosphoesterase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],0.0720530803511489
MED134_11881,C2,N-acetylmuramic acid 6-phosphate etherase,['00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]'],['09101 Carbohydrate metabolism'],0.07200125802761279
MED134_06654,C1,hypothetical protein,Unspecified,Unspecified,0.07188573743062533
MED134_11521,C0,hypothetical protein,Unspecified,Unspecified,0.07181612285507172
MED134_09566,C1,hypothetical protein,Unspecified,Unspecified,0.07174230064160513
MED134_09926,C1,hypothetical protein,Unspecified,Unspecified,0.07159230266986812
MED134_08391,C1,riboflavin biosynthesis protein RibF,['00740 Riboflavin metabolism [PATH:dok00740]'],['09108 Metabolism of cofactors and vitamins'],0.0715200605672496
MED134_08281,C1,acetyltransferase (GNAT) family protein,Unspecified,Unspecified,0.07137753504532024
MED134_12106,C1,sulfate/thiosulfate import ATP-binding protein CysA,['02010 ABC transporters [PATH:dok02010]'],['09131 Membrane transport'],0.0712039662207493
MED134_11846,C0,hypothetical protein,Unspecified,Unspecified,0.07102979425231284
MED134_06359,C0,hypothetical protein,Unspecified,Unspecified,0.07084110548919886
MED134_11200,C0,dGTPase,['00230 Purine metabolism [PATH:dok00230]'],['09104 Nucleotide metabolism'],0.07054699406643677
MED134_06784,C0,two-component system sensor histidine kinase,Unspecified,Unspecified,0.07046228159921337
MED134_04914,C1,hypothetical protein,Unspecified,Unspecified,0.07039390520021398
MED134_02510,C1,PP-loop family protein,Unspecified,Unspecified,0.07018832238229511
MED134_12816,C0,cysteine synthase B,['00270 Cysteine and methionine metabolism [PATH:dok00270]'],['09105 Amino acid metabolism'],0.07006887143636942
MED134_07961,C1,ATP-dependent DNA helicase RecQ,['03018 RNA degradation [PATH:dok03018]'],"['09123 Folding, sorting and degradation']",0.06981557866621886
MED134_08246,C0,hypothetical protein,Unspecified,Unspecified,0.06980590398983239
MED134_07656,C0,16S rRNA processing protein RimM,Unspecified,Unspecified,0.06972741646747974
MED134_13766,C0,hypothetical protein,Unspecified,Unspecified,0.06959186448917429
MED134_10271,C0,putative neutral zinc metallopeptidase,Unspecified,Unspecified,0.06944172974667169
MED134_12126,C0,hypothetical protein,Unspecified,Unspecified,0.06890223994123737
MED134_02080,C0,hypothetical protein,Unspecified,Unspecified,0.06886060146476965
MED134_14762,C0,hypothetical protein,Unspecified,Unspecified,0.06882575259819433
MED134_08461,C1,general secretion pathway protein E,Unspecified,Unspecified,0.06874902384693038
MED134_00815,C1,Bvg accessory factor family protein,['00770 Pantothenate and CoA biosynthesis [PATH:dok00770]'],['09108 Metabolism of cofactors and vitamins'],0.06866397926842144
MED134_03819,C1,S-adenosylmethionine-dependentmethyltransferase,Unspecified,Unspecified,0.06858486435422109
MED134_12861,C0,hypothetical protein,Unspecified,Unspecified,0.06851380138002534
MED134_11586,C1,glycoprotease family protein,Unspecified,Unspecified,0.06842927865157046
MED134_14041,C0,hypothetical protein,Unspecified,Unspecified,0.06832372383662362
MED134_04654,C2,polyphosphate kinase,"['00190 Oxidative phosphorylation [PATH:dok00190]', '03018 RNA degradation [PATH:dok03018]']","['09102 Energy metabolism', '09123 Folding, sorting and degradation']",0.06832286611769725
MED134_04989,C1,hypothetical protein,Unspecified,Unspecified,0.0682010978405814
MED134_06154,C0,lipid A biosynthesis acyltransferase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],0.06817849661718442
MED134_12206,C0,hypothetical protein,Unspecified,Unspecified,0.06799803474154338
MED134_10915,C0,acyl protein synthase/acyl-CoA reductase-like protein,Unspecified,Unspecified,0.0679651318640731
MED134_04544,C1,hypothetical protein,Unspecified,Unspecified,0.067327035090714
MED134_14752,C2,zinc carboxypeptidase,Unspecified,Unspecified,0.06697150531839102
MED134_13471,C0,LAO/AO transport system kinase,Unspecified,Unspecified,0.06676982528890475
MED134_07264,C0,cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD,Unspecified,Unspecified,0.06676424606558734
MED134_11666,C1,"phenylacetate-CoA oxygenase/reductase, PaaK subunit",['00360 Phenylalanine metabolism [PATH:dok00360]'],['09105 Amino acid metabolism'],0.06665087784965255
MED134_06664,C0,hypothetical protein,Unspecified,Unspecified,0.06648898170562088
MED134_10980,C2,hypothetical protein,Unspecified,Unspecified,0.06636211946472048
MED134_12181,C0,phosphoribosylaminoimidazole carboxylase catalytic subunit,['00230 Purine metabolism [PATH:dok00230]'],['09104 Nucleotide metabolism'],0.06633604888991548
MED134_11010,C0,"cysteine desulfurase, sulfur acceptor subunit CsdE",Unspecified,Unspecified,0.06633165017203696
MED134_12886,C1,"serine protease, subtilase family",['02024 Quorum sensing [PATH:dok02024]'],['09145 Cellular community - prokaryotes'],0.06631293477707953
MED134_02315,C0,hypothetical protein,Unspecified,Unspecified,0.06588529842328016
MED134_04284,C0,hypothetical protein,Unspecified,Unspecified,0.06573823448086571
MED134_05184,C1,hypothetical protein,Unspecified,Unspecified,0.06572348356098381
MED134_03789,C2,haloacid dehalogenase-like hydrolase,Unspecified,Unspecified,0.06569234303242424
MED134_11005,C0,FeS assembly SUF system protein,Unspecified,Unspecified,0.06529569422079705
MED134_08031,C0,8-amino-7-oxononanoate synthase,['00780 Biotin metabolism [PATH:dok00780]'],['09108 Metabolism of cofactors and vitamins'],0.0652637390041926
MED134_06489,C1,hypothetical protein,Unspecified,Unspecified,0.06521347753343588
MED134_03854,C0,hypothetical protein,Unspecified,Unspecified,0.06517170441631645
MED134_03814,C0,D-ala-D-ala dipeptidase,"['02020 Two-component system [PATH:dok02020]', '01502 Vancomycin resistance [PATH:dok01502]']","['09132 Signal transduction', '09175 Drug resistance: antimicrobial']",0.06508240917201237
MED134_11000,C0,hypothetical protein,Unspecified,Unspecified,0.06507455235615855
MED134_03224,C2,plasmid stabilization system protein,Unspecified,Unspecified,0.06496053200127827
MED134_09931,C1,hypothetical protein,Unspecified,Unspecified,0.06485629487020092
MED134_03994,C0,PhnA protein,Unspecified,Unspecified,0.0648219057302611
MED134_02775,C1,O-succinylbenzoate synthase,Unspecified,Unspecified,0.064689586379732
MED134_07054,C2,hypothetical protein,Unspecified,Unspecified,0.06457046119059495
MED134_08996,C0,lipoprotein signal peptidase,['03060 Protein export [PATH:dok03060]'],"['09123 Folding, sorting and degradation']",0.06449707435410724
MED134_11125,C2,sodium-coupled branched-chain amino acid carrier protein,Unspecified,Unspecified,0.06438879722872261
MED134_08231,C0,hypothetical protein,Unspecified,Unspecified,0.06429020756224069
MED134_02525,C0,magnesium chelatase subunit ChlI,Unspecified,Unspecified,0.06422926897687366
MED134_11506,C0,cytochrome c oxidase subunit III,['00190 Oxidative phosphorylation [PATH:dok00190]'],['09102 Energy metabolism'],0.06392344073910747
MED134_04439,C2,peptidase family S41,Unspecified,Unspecified,0.06382937111399056
MED134_14071,C0,hypothetical protein,Unspecified,Unspecified,0.06367104016988813
MED134_06144,C0,hypothetical protein,Unspecified,Unspecified,0.06360978856799308
MED134_05669,C0,hypothetical protein,Unspecified,Unspecified,0.06357916276704557
MED134_06259,C1,radical SAM superfamily protein,Unspecified,Unspecified,0.06325637890690805
MED134_02090,C0,5'-nucleotidase,Unspecified,Unspecified,0.06301728697385071
MED134_07194,C2,oxidoreductase family protein,Unspecified,Unspecified,0.06299265651137272
MED134_08081,C1,pantothenate synthetase,"['00410 beta-Alanine metabolism [PATH:dok00410]', '00770 Pantothenate and CoA biosynthesis [PATH:dok00770]']","['09106 Metabolism of other amino acids', '09108 Metabolism of cofactors and vitamins']",0.06295394534889229
MED134_05454,C0,hypothetical protein,Unspecified,Unspecified,0.0629451022235943
MED134_10885,C0,glycosyl transferase family 2,Unspecified,Unspecified,0.06281321397944362
MED134_14502,C2,endonuclease/exonuclease/phosphatase family protein,Unspecified,Unspecified,0.06279186346483469
MED134_07304,C1,dTDP-4-dehydrorhamnose reductase,Unspecified,Unspecified,0.06237710514663277
MED134_09726,C0,hypothetical protein,Unspecified,Unspecified,0.06227547256627171
MED134_02200,C0,recombination protein RecR,['03440 Homologous recombination [PATH:dok03440]'],['09124 Replication and repair'],0.06217037592345978
MED134_01715,C1,hypothetical protein,Unspecified,Unspecified,0.06208681111543648
MED134_14326,C0,hypothetical protein,Unspecified,Unspecified,0.06207866482038707
MED134_04574,C0,RDD family protein,Unspecified,Unspecified,0.0619706080951327
MED134_09421,C0,sugar transferase,Unspecified,Unspecified,0.06186383374111926
MED134_04119,C0,peptidase family S41,Unspecified,Unspecified,0.06185244082204221
MED134_12061,C1,cytidine deaminase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],0.06170224481731256
MED134_14371,C1,glycosyl transferase group 1,Unspecified,Unspecified,0.06164082678958603
MED134_12151,C0,"RNA polymerase sigma factor, sigma-70 family",Unspecified,Unspecified,0.06142922246820958
MED134_13866,C0,glycosyl transferase family 2,Unspecified,Unspecified,0.06140473089977185
MED134_10755,C1,sugar transporter,Unspecified,Unspecified,0.061293855853203544
MED134_03055,C1,hypothetical protein,Unspecified,Unspecified,0.061239851570966605
MED134_02805,C2,phage integrase family protein,Unspecified,Unspecified,0.06121280900120453
MED134_06064,C1,exodeoxyribonuclease V alpha chain,Unspecified,Unspecified,0.061203399278364844
MED134_08816,C2,coproporphyrinogen III oxidase,['00860 Porphyrin metabolism [PATH:dok00860]'],['09108 Metabolism of cofactors and vitamins'],0.06112140112315395
MED134_04554,C1,hypothetical protein,Unspecified,Unspecified,0.06102147477147647
MED134_06054,C0,3-deoxy-manno-octulosonate cytidylyltransferase,['00540 Lipopolysaccharide biosynthesis [PATH:dok00540]'],['09107 Glycan biosynthesis and metabolism'],0.06088409228366405
MED134_11080,C2,hypothetical protein,Unspecified,Unspecified,0.060692905025379856
MED134_04704,C0,FAD dependent oxidoreductase,Unspecified,Unspecified,0.06063546148933374
MED134_08726,C0,putative dehydrogenase,Unspecified,Unspecified,0.060481545976799896
MED134_04669,C0,translation initiation factor SUI1,Unspecified,Unspecified,0.060274266464106926
MED134_15163,C0,hypothetical protein,Unspecified,Unspecified,0.05999403729386347
MED134_05289,C0,hypothetical protein,Unspecified,Unspecified,0.059909543992630446
MED134_09866,C0,hypothetical protein,Unspecified,Unspecified,0.0596457981009013
MED134_13501,C2,peptidase family M23,Unspecified,Unspecified,0.05962840578166116
MED134_02380,C0,sigma-54 modulation protein,Unspecified,Unspecified,0.059536557041973304
MED134_05004,C0,hypothetical protein,Unspecified,Unspecified,0.05948023421128636
MED134_05679,C2,short chain dehydrogenase,Unspecified,Unspecified,0.059406736785867637
MED134_05979,C0,hypothetical protein,Unspecified,Unspecified,0.059076873922882564
MED134_08181,C0,haloacid dehalogenase-like hydrolase,Unspecified,Unspecified,0.05900033255031038
MED134_10021,C1,glycerol-3-phosphate dehydrogenase (NAD(P)+),['00564 Glycerophospholipid metabolism [PATH:dok00564]'],['09103 Lipid metabolism'],0.058991951104666436
MED134_09581,C1,deoxyuridine 5'-triphosphate nucleotidohydrolase,['00240 Pyrimidine metabolism [PATH:dok00240]'],['09104 Nucleotide metabolism'],0.058906904844453586
MED134_00970,C0,hypothetical protein,Unspecified,Unspecified,0.058614017208209385
MED134_04479,C0,hypothetical protein,Unspecified,Unspecified,0.05830189533489317
MED134_11706,C1,beta-ketoadipyl CoA thiolase,['00362 Benzoate degradation [PATH:dok00362]'],['09111 Xenobiotics biodegradation and metabolism'],0.058154781388267324
MED134_07214,C0,hypothetical protein,Unspecified,Unspecified,0.05813745128009006
MED134_06969,C0,hypothetical protein,Unspecified,Unspecified,0.05809714439744
MED134_01860,C0,hypothetical protein,Unspecified,Unspecified,0.058066518596492485
MED134_01725,C1,MazG nucleotide pyrophosphohydrolase domain protein,Unspecified,Unspecified,0.05776369099076917
MED134_13286,C0,hypothetical protein,Unspecified,Unspecified,0.05775721371213528
MED134_11311,C1,mannose-6-phosphate isomerase,"['00051 Fructose and mannose metabolism [PATH:dok00051]', '00520 Amino sugar and nucleotide sugar metabolism [PATH:dok00520]', '00541 O-Antigen nucleotide sugar biosynthesis [PATH:dok00541]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09107 Glycan biosynthesis and metabolism']",0.05757771310146622
MED134_08931,C0,acyltransferase family protein,"['00561 Glycerolipid metabolism [PATH:dok00561]', '00564 Glycerophospholipid metabolism [PATH:dok00564]']","['09103 Lipid metabolism', '09103 Lipid metabolism']",0.057565964660108354
MED134_04014,C1,peptidase family M10,Unspecified,Unspecified,0.05753989406445461
MED134_04364,C0,hypothetical protein,Unspecified,Unspecified,0.05744498124994917
MED134_02140,C0,hypothetical protein,Unspecified,Unspecified,0.05740414741576373
MED134_13406,C1,chaperone protein DnaJ,Unspecified,Unspecified,0.057282270245029625
MED134_08311,C0,pyridoxal-dependent decarboxylase,"['00260 Glycine, serine and threonine metabolism [PATH:dok00260]']",['09105 Amino acid metabolism'],0.057242506953337484
MED134_09141,C0,multidrug resistance protein,Unspecified,Unspecified,0.057062045077696445
MED134_10146,C1,HIT family protein,Unspecified,Unspecified,0.057047837921763545
MED134_04559,C0,hypothetical protein,Unspecified,Unspecified,0.056895605856405906
MED134_09241,C0,dihydroneopterin aldolase,['00790 Folate biosynthesis [PATH:dok00790]'],['09108 Metabolism of cofactors and vitamins'],0.0568726868465107
MED134_10186,C0,nicotinamide mononucleotide transporter,Unspecified,Unspecified,0.05682487458350397
MED134_10965,C0,NifU-like protein,Unspecified,Unspecified,0.05656190713696693
MED134_09206,C0,acetyltransferase (GNAT) family protein,Unspecified,Unspecified,0.056412725345326556
MED134_13911,C0,hypothetical protein,Unspecified,Unspecified,0.056412382325388706
MED134_05269,C0,HhH-GPD superfamily base excision DNA repair protein,['03410 Base excision repair [PATH:dok03410]'],['09124 Replication and repair'],0.05638209954437905
MED134_01215,C0,hypothetical protein,Unspecified,Unspecified,0.056259596340588976
MED134_05139,C0,AhpC/TSA family protein,Unspecified,Unspecified,0.056075841534903886
MED134_12311,C1,haloacid dehalogenase-like hydrolase,Unspecified,Unspecified,0.05601536619897842
MED134_11556,C1,"ABC transporter, ATP-binding protein",Unspecified,Unspecified,0.055925420687043655
MED134_12911,C0,aldehyde dehydrogenase family protein,"['00380 Tryptophan metabolism [PATH:dok00380]', '00362 Benzoate degradation [PATH:dok00362]']","['09105 Amino acid metabolism', '09111 Xenobiotics biodegradation and metabolism']",0.05567738027134234
MED134_13521,C0,ATP:corrinoid adenosyltransferase family protein,['00860 Porphyrin metabolism [PATH:dok00860]'],['09108 Metabolism of cofactors and vitamins'],0.0555578496138255
MED134_12231,C2,hypothetical protein,Unspecified,Unspecified,0.055511337983192854
MED134_06584,C0,hypothetical protein,Unspecified,Unspecified,0.05551003735081877
MED134_02965,C1,putative sugar nucleotidyltransferase,Unspecified,Unspecified,0.05547181567735925
MED134_08611,C0,LD-carboxypeptidase,Unspecified,Unspecified,0.055438318956308665
MED134_03519,C1,outer membrane lipoprotein,Unspecified,Unspecified,0.055372714622107154
MED134_09916,C0,drug/metabolite permease,Unspecified,Unspecified,0.055362704805967465
MED134_11020,C0,hypothetical protein,Unspecified,Unspecified,0.0552954301115858
MED134_07284,C0,hypothetical protein,Unspecified,Unspecified,0.05525742632128605
MED134_03369,C0,adenylate cyclase,['00230 Purine metabolism [PATH:dok00230]'],['09104 Nucleotide metabolism'],0.05525742632128605
MED134_00975,C0,HlyD family secretion protein,Unspecified,Unspecified,0.05514941975718278
MED134_10451,C0,ferrous iron transport protein A,Unspecified,Unspecified,0.0548447268303475
MED134_12081,C1,short chain dehydrogenase,Unspecified,Unspecified,0.05470408931817576
MED134_00355,C0,hypothetical protein,Unspecified,Unspecified,0.05463596688422713
MED134_07566,C0,alpha/beta hydrolase,Unspecified,Unspecified,0.05447524155694226
MED134_14782,C1,hypothetical protein,Unspecified,Unspecified,0.05446165073199601
MED134_09296,C0,hypothetical protein,Unspecified,Unspecified,0.05433017088089539
MED134_10176,C1,hypothetical protein,Unspecified,Unspecified,0.05423661409079796
MED134_01705,C0,hypothetical protein,Unspecified,Unspecified,0.05417129398663021
MED134_08196,C0,aminotransferase class I and II,Unspecified,Unspecified,0.05409957559212009
MED134_11286,C1,glycosyl transferase family 2,Unspecified,Unspecified,0.05402229763581697
MED134_14196,C1,ATP-dependent DNA helicase RecQ,['03018 RNA degradation [PATH:dok03018]'],"['09123 Folding, sorting and degradation']",0.05402229763581697
MED134_11546,C0,TonB dependent/ligand-gated channel,Unspecified,Unspecified,0.053860514277086435
MED134_01225,C1,"efflux transporter, RND family, MFP subunit","['01501 beta-Lactam resistance [PATH:dok01501]', '01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:dok01503]']","['09175 Drug resistance: antimicrobial', '09175 Drug resistance: antimicrobial']",0.053588910968406275
MED134_12891,C0,O-methyltransferase family protein,Unspecified,Unspecified,0.053547090639172186
MED134_06349,C0,hypothetical protein,Unspecified,Unspecified,0.05353454724495587
MED134_07349,C0,hypothetical protein,Unspecified,Unspecified,0.05345411004152918
MED134_08001,C2,hypothetical protein,Unspecified,Unspecified,0.05335083617743899
MED134_04589,C0,sodium/solute symporter,Unspecified,Unspecified,0.05334453043949105
